Date,Home,Visitor,GameID,WinDiff,HomeAdv,WPctDiff,RunDiff,RADiff,RPGDiff,H2H,AVG,SLG,OBP,ISO,OPS,DER,PythagDiff,ERA,WHIP,BB9,K9,HR9,FIP,HWin
20210813,ANA,HOU,20210813ANAHOU,-13,-2,-0.122,-94,128,-0.9,-3,0.1,0.019,0.129,-0.081,0.119,-0.2,-0.185,0.93,-0.43,3.24,5.78,0.15,0.17,False
20210814,ANA,HOU,20210814ANAHOU,-14,-3,-0.13,-97,131,-0.92,-4,0.085,0.158,0.094,0.073,0.243,-0.138,-0.19,-5.41,-1.88,-6.42,0.67,-2.7,-5.92,False
20210815,ANA,HOU,20210815ANAHOU,-15,-4,-0.137,-103,137,-0.96,-5,0.051,0.093,0.056,0.042,0.144,-0.099,-0.198,12.47,0.62,4.16,4.16,4.16,10.26,True
20210827,ANA,SDN,20210827ANASDN,-7,4,-0.05,-26,126,-0.16,0,0.314,0.522,0.389,0.208,0.836,0.57,-0.11600000000000005,0,0,0,0,0,0,False
20210828,ANA,SDN,20210828ANASDN,-8,3,-0.058,-31,131,-0.2,-1,0.043,0.142,0.075,0.099,0.185,-0.112,-0.12400000000000005,5.68,0.56,4.26,9.0,1.42,4.57,True
20210830,ANA,NYA,20210830ANANYA,-16,-5,-0.127,20,163,0.12,0,0.163,0.125,0.001,-0.038,0.288,-0.244,-0.11200000000000004,5.03,0.49,3.18,10.06,1.85,4.69,True
20210831,ANA,NYA,20210831ANANYA,-15,-4,-0.118,21,162,0.13,1,0.09,0.102,0.032,0.012,0.192,-0.122,-0.10900000000000004,1.98,0.37,1.98,3.29,0.66,4.2,True
20210901,ANA,NYA,20210901ANANYA,-14,-3,-0.11,23,160,0.14,2,0.015,0.074,-0.039,0.059,0.089,0.004,-0.10500000000000004,0.0,0.38,4.16,4.16,0.0,3.56,False
20210903,ANA,TEX,20210903ANATEX,17,18,0.125,85,12,0.61,4,0.038,-0.031,-0.024,-0.069,0.007,-0.038,0.06,2.08,0.99,11.08,25.79,4.85,8.35,True
20210904,ANA,TEX,20210904ANATEX,18,19,0.13,86,11,0.6,5,0.046,-0.027,0.025,-0.073,0.019,-0.062,0.061,5.56,0.57,4.76,8.34,1.19,4.69,True
20210905,ANA,TEX,20210905ANATEX,19,20,0.137,89,8,0.63,6,0.074,0.012,0.068,-0.062,0.086,-0.143,0.065,-27.0,-6.0,-27.0,-27.0,-18.0,-32.1,False
20210906,ANA,TEX,20210906ANATEX,18,19,0.129,85,12,0.59,5,0.065,0.024,0.062,-0.041,0.089,-0.132,0.059,2.5,0.43,2.5,3.5,1.5,5.49,False
20210917,ANA,OAK,20210917ANAOAK,-9,-3,-0.062,-25,121,-0.17,-8,0.048,-0.029,-0.009,-0.077,0.019,-0.142,-0.10000000000000003,-1.42,-0.95,-1.42,-8.53,0.0,-1.68,False
20210918,ANA,OAK,20210918ANAOAK,-10,-4,-0.068,-26,122,-0.18,-9,0.067,0.1,0.012,0.033,0.167,-0.141,-0.10000000000000003,1.09,-0.42,1.82,-6.05,-2.32,-1.31,False
20210919,ANA,OAK,20210919ANAOAK,-11,-5,-0.074,-28,124,-0.19,-10,0.062,0.006,-0.024,-0.056,0.068,-0.104,-0.10300000000000004,2.14,0.09,6.36,12.31,4.58,6.25,False
20210920,ANA,HOU,20210920ANAHOU,-19,-6,-0.127,-146,149,-0.98,-5,0.045,0.049,0.039,0.004,0.094,-0.081,-0.191,2.88,0.41,1.8,3.6,1.08,4.7,False
20210921,ANA,HOU,20210921ANAHOU,-20,-7,-0.133,-156,159,-1.04,-6,0.027,-0.017,0.043,-0.044,0.01,-0.082,-0.203,3.38,0.54,4.5,4.5,0.0,3.6,False
20210922,ANA,HOU,20210922ANAHOU,-21,-8,-0.139,-161,164,-1.07,-7,0.007,0.025,0.03,0.018,0.032,-0.106,-0.20700000000000002,-1.87,-1.28,-4.03,-1.58,2.74,2.97,False
20210923,ANA,HOU,20210923ANAHOU,-22,-9,-0.144,-165,168,-1.08,-8,0.05,0.029,0.051,-0.021,0.079,-0.129,-0.21000000000000002,-0.89,-0.9,1.32,-3.35,0.42,1.39,True
20210924,ANA,SEA,20210924ANASEA,-12,-4,-0.078,11,64,0.08,-3,0.029,0.028,0.042,-0.001,0.057,-0.055,-0.031000000000000028,1.73,-0.7,-1.85,-6.23,0.09,0.11,False
20210925,ANA,SEA,20210925ANASEA,-13,-5,-0.084,10,65,0.06,-4,0.036,-0.01,0.043,-0.046,0.026,-0.102,-0.03200000000000003,2.97,0.45,1.48,4.45,1.19,4.52,True
20210926,ANA,SEA,20210926ANASEA,-12,-4,-0.077,23,52,0.15,-3,0.025,-0.037,-0.007,-0.062,-0.012,-0.038,-0.015000000000000013,2.15,0.98,11.42,24.31,4.43,8.17,False
20210411,ARI,CIN,20210411ARICIN,-3,0,-0.417,-28,13,-4.03,0,0.043,0.099,0.12,0.056,0.142,-0.084,-0.364,0,0,0,0,0,0,True
20210412,ARI,OAK,20210412ARIOAK,1,0,0.1,13,-12,1.3,0,0.309,0.603,0.405,0.294,0.912,0.646,0.214,0,0,0,0,0,0,False
20210413,ARI,OAK,20210413ARIOAK,0,-1,0.0,9,-8,0.82,-1,-0.091,-0.097,-0.083,-0.006,-0.188,0.161,0.13199999999999995,0,0,0,0,0,0,False
20210427,ARI,SDN,20210427ARISDN,-2,-6,-0.042,25,24,1.48,-2,0.263,0.505,0.349,0.242,0.768,0.718,-0.006000000000000005,0,0,0,0,0,0,True
20210428,ARI,SDN,20210428ARISDN,-1,-5,0.002,29,20,1.59,-1,0.051,0.186,0.07,0.135,0.237,-0.006,0.030000000000000027,3.0,0.5,1.5,4.5,0.0,2.6,False
20210429,ARI,COL,20210429ARICOL,2,2,0.083,12,5,0.5,-1,0.217,0.4,0.291,0.183,0.617,0.742,0.027000000000000024,0.0,0.14,1.29,12.86,0.0,1.1,True
20210430,ARI,COL,20210430ARICOL,3,3,0.12,14,3,0.56,0,-0.039,0.025,-0.006,0.064,-0.014,0.082,0.040000000000000036,11.56,0.79,7.71,9.64,1.93,6.95,True
20210501,ARI,COL,20210501ARICOL,4,4,0.153,19,-2,0.73,1,-0.004,0.134,0.0,0.138,0.13,0.058,0.07500000000000001,2.25,0.5,4.5,20.25,2.25,3.35,False
20210502,ARI,COL,20210502ARICOL,3,3,0.112,11,6,0.4,0,-0.025,0.068,-0.018,0.093,0.043,0.067,0.016000000000000014,1.5,0.33,3.0,9.0,0.0,2.1,True
20210510,ARI,MIA,20210510ARIMIA,0,-1,0.0,23,55,0.67,-3,0.311,0.528,0.374,0.217,0.839,0.647,-0.10099999999999992,2.45,0.36,4.09,12.27,0.0,2.01,True
20210511,ARI,MIA,20210511ARIMIA,1,0,0.028,26,52,0.74,-2,0.068,0.133,0.135,0.065,0.201,-0.071,-0.08000000000000007,6.51,0.59,4.65,10.24,0.93,4.03,True
20210512,ARI,MIA,20210512ARIMIA,2,1,0.055,34,44,0.94,-1,0.042,-0.02,0.059,-0.062,0.022,-0.108,-0.031000000000000028,12.7,0.65,3.17,6.35,3.17,7.33,False
20210513,ARI,MIA,20210513ARIMIA,1,0,0.027,33,45,0.89,-2,0.008,0.001,0.041,-0.007,0.009,-0.02,-0.03500000000000003,2.31,0.43,3.08,9.25,0.77,3.19,False
20210514,ARI,WAS,20210514ARIWAS,3,3,0.023,71,57,1.43,0,0.264,0.508,0.318,0.244,0.772,0.687,0.061,4.5,0.5,0.9,2.7,0.0,2.8,False
20210515,ARI,WAS,20210515ARIWAS,2,2,-0.005,56,72,0.95,-1,-0.185,-0.312,-0.222,-0.127,-0.497,0.174,-0.02999999999999997,0,0,0,0,0,0,True
20210516,ARI,WAS,20210516ARIWAS,3,3,0.021,63,65,1.1,0,-0.037,-0.092,-0.101,-0.055,-0.129,0.021,0.009000000000000008,1.56,0.33,3.12,11.94,0.0,1.66,False
20210525,ARI,SFN,20210525ARISFN,-9,-4,-0.199,3,79,-0.03,0,0.297,0.535,0.352,0.238,0.832,0.652,-0.16499999999999998,0,0,0,0,0,0,False
20210526,ARI,SFN,20210526ARISFN,-10,-5,-0.216,-5,87,-0.19,-1,-0.09,-0.217,-0.081,-0.127,-0.307,0.078,-0.196,3.0,0.44,3.0,8.0,0.5,3.04,False
20210527,ARI,SLN,20210527ARISLN,-8,-3,-0.171,11,57,0.14,0,0.293,0.49,0.335,0.197,0.783,0.647,-0.08700000000000002,0,0,0,0,0,0,False
20210528,ARI,SLN,20210528ARISLN,-9,-4,-0.187,10,58,0.11,-1,0.048,0.049,0.033,0.001,0.097,-0.067,-0.08900000000000002,3.78,0.42,2.7,11.88,0.54,2.32,False
20210529,ARI,SLN,20210529ARISLN,-10,-5,-0.203,8,60,0.08,-2,0.062,0.012,0.047,-0.05,0.074,-0.108,-0.09400000000000003,3.85,0.5,7.71,9.64,0.0,3.53,False
20210530,ARI,SLN,20210530ARISLN,-11,-6,-0.218,5,63,0.01,-3,0.082,-0.025,0.01,-0.107,0.057,-0.126,-0.10299999999999998,9.28,0.56,1.69,6.75,3.37,7.04,True
20210531,ARI,NYN,20210531ARINYN,-7,0,-0.213,65,121,0.65,-3,0.305,0.501,0.363,0.196,0.806,0.636,-0.10500000000000004,3.0,0.4,2.25,8.62,0.38,2.48,False
20210601,ARI,NYN,20210601ARINYN,-8,-1,-0.229,61,125,0.55,-4,-0.086,-0.24,-0.073,-0.154,-0.326,0.035,-0.12100000000000005,3.77,0.4,3.14,11.3,0.63,3.38,True
20210602,ARI,NYN,20210602ARINYN,-7,0,-0.205,62,124,0.56,-3,-0.016,-0.125,-0.003,-0.109,-0.141,-0.037,-0.11500000000000005,5.66,0.48,3.92,12.19,1.31,3.73,False
20210611,ARI,ANA,20210611ARIANA,-9,-1,-0.151,-22,13,-0.42,0,0.026,0.022,0.034,-0.004,0.048,-0.048,-0.05299999999999999,1.56,-3.17,-13.4,-21.8,-4.36,-6.38,False
20210612,ARI,ANA,20210612ARIANA,-10,-2,-0.164,-23,14,-0.43,-1,0.012,-0.009,0.006,-0.021,0.003,-0.033,-0.05499999999999999,0.2,-0.68,0.05,0.0,0.15,0.59,False
20210613,ARI,ANA,20210613ARIANA,-11,-3,-0.176,-24,15,-0.44,-2,0.022,-0.013,0.017,-0.035,0.009,-0.034,-0.056999999999999995,4.61,-0.64,0.31,1.82,0.6,0.91,False
20210618,ARI,LAN,20210618ARILAN,-21,-7,-0.317,-54,139,-0.92,-4,0.028,0.043,0.025,0.015,0.071,-0.051,-0.267,1.56,-0.59,0.42,-2.85,1.14,2.93,False
20210619,ARI,LAN,20210619ARILAN,-22,-8,-0.327,-57,142,-0.94,-5,0.032,0.082,-0.024,0.05,0.114,0.006,-0.275,7.02,0.48,1.08,7.56,2.7,5.68,False
20210620,ARI,LAN,20210620ARILAN,-23,-9,-0.336,-63,148,-1.02,-6,0.079,0.094,0.05,0.015,0.173,-0.12,-0.28500000000000003,1.69,0.34,3.37,7.59,1.69,4.97,False
20210621,ARI,MIL,20210621ARIMIL,-20,-9,-0.282,19,122,0.2,-4,0.015,-0.093,0.039,-0.108,-0.078,0.149,-0.127,4.04,0.44,2.78,9.08,0.76,3.1,True
20210622,ARI,MIL,20210622ARIMIL,-19,-8,-0.264,23,118,0.26,-3,0.061,0.071,0.079,0.01,0.132,-0.071,-0.11499999999999999,5.62,0.58,4.5,18.0,1.12,2.6,False
20210623,ARI,MIL,20210623ARIMIL,-20,-9,-0.274,18,123,0.18,-4,0.031,0.024,0.063,-0.007,0.055,-0.021,-0.127,3.64,0.38,3.94,10.62,0.91,3.77,False
20210701,ARI,SFN,20210701ARISFN,-28,-12,-0.365,-37,168,-0.62,-6,-0.016,-0.013,-0.001,0.003,-0.029,0.01,-0.25,-3.61,-1.18,2.74,-0.14,0.63,1.86,True
20210702,ARI,SFN,20210702ARISFN,-27,-11,-0.348,-35,166,-0.6,-5,-0.037,-0.072,-0.028,-0.035,-0.109,0.019,-0.243,4.15,0.44,2.77,17.31,1.38,2.41,False
20210703,ARI,SFN,20210703ARISFN,-28,-12,-0.356,-42,173,-0.68,-6,-0.058,-0.127,-0.027,-0.069,-0.185,0.036,-0.254,6.0,0.44,3.0,9.0,3.0,6.43,False
20210704,ARI,SFN,20210704ARISFN,-29,-13,-0.363,-43,174,-0.68,-7,-0.008,-0.083,-0.02,-0.075,-0.091,-0.018,-0.253,3.28,-0.32,1.72,-2.01,0.76,2.53,False
20210706,ARI,COL,20210706ARICOL,-17,7,-0.204,-16,75,-0.23,-2,-0.077,-0.04,-0.064,0.037,-0.117,0.086,-0.09400000000000003,-2.38,-1.41,0.86,1.38,0.91,1.29,True
20210707,ARI,COL,20210707ARICOL,-16,8,-0.189,-15,74,-0.23,-1,-0.047,-0.021,-0.048,0.026,-0.068,0.029,-0.09100000000000003,-1.92,-1.57,5.8,-7.71,-1.93,0.87,True
20210708,ARI,COL,20210708ARICOL,-15,9,-0.176,-13,72,-0.2,0,-0.016,0.014,-0.023,0.03,-0.002,0.013,-0.08600000000000002,0.0,-1.04,0.01,1.93,0.64,0.51,False
20210716,ARI,CHN,20210716ARICHN,-18,-1,-0.206,8,127,-0.01,0,0.256,0.416,0.315,0.16,0.672,0.679,-0.11100000000000004,7.15,0.57,3.57,11.91,1.59,4.07,False
20210717,ARI,CHN,20210717ARICHN,-19,-2,-0.215,4,131,-0.05,-1,-0.054,-0.156,-0.07,-0.102,-0.21,-0.02,-0.119,5.4,0.56,4.2,16.8,1.8,3.57,False
20210718,ARI,CHN,20210718ARICHN,-20,-3,-0.223,2,133,-0.06,-2,-0.009,-0.12,-0.04,-0.111,-0.129,-0.016,-0.122,3.6,0.42,2.29,8.35,0.82,3.19,True
20210719,ARI,PIT,20210719ARIPIT,-7,3,-0.082,62,83,0.58,0,0.254,0.419,0.327,0.165,0.673,0.682,0.0020000000000000018,3.89,0.39,4.1,10.37,1.08,4.08,True
20210720,ARI,PIT,20210720ARIPIT,-6,4,-0.07,64,81,0.59,1,-0.035,0.087,-0.009,0.122,0.052,0.083,0.006000000000000005,5.4,0.47,0.0,7.2,1.8,4.1,True
20210721,ARI,PIT,20210721ARIPIT,-5,5,-0.059,69,76,0.64,2,-0.055,-0.015,-0.013,0.04,-0.07,0.077,0.016000000000000014,5.96,0.49,3.14,11.61,1.57,4.15,True
20210730,ARI,LAN,20210730ARILAN,-30,-10,-0.285,-105,196,-0.97,-8,-0.063,-0.097,-0.084,-0.034,-0.16,0.051,-0.281,1.9,-0.61,3.92,7.88,1.31,1.73,True
20210731,ARI,LAN,20210731ARILAN,-29,-9,-0.273,-104,195,-0.95,-7,-0.018,-0.061,-0.027,-0.043,-0.079,0.002,-0.276,-0.79,-3.6,-2.5,3.79,0.71,-0.64,False
20210801,ARI,LAN,20210801ARILAN,-30,-10,-0.28,-109,200,-0.99,-8,-0.036,-0.108,-0.041,-0.072,-0.144,-0.011,-0.28200000000000003,-5.28,-1.21,3.91,3.41,-2.67,-3.6,False
20210802,ARI,SFN,20210802ARISFN,-33,-11,-0.318,-66,211,-0.67,-8,-0.054,-0.082,-0.041,-0.028,-0.136,0.065,-0.255,6.3,-0.28,-1.37,0.61,2.79,3.44,False
20210803,ARI,SFN,20210803ARISFN,-34,-12,-0.324,-69,214,-0.69,-9,-0.049,-0.106,-0.025,-0.057,-0.155,0.047,-0.255,-2.75,-1.2,1.14,0.52,-0.46,-0.14,True
20210804,ARI,SFN,20210804ARISFN,-33,-11,-0.311,-67,212,-0.66,-8,-0.033,-0.062,-0.025,-0.029,-0.095,0.026,-0.251,3.3,-0.55,1.12,0.94,0.6,1.26,False
20210805,ARI,SFN,20210805ARISFN,-34,-12,-0.318,-73,218,-0.71,-9,-0.071,-0.175,-0.057,-0.104,-0.246,0.067,-0.258,0.16,-0.99,-3.32,-7.76,0.65,0.95,False
20210812,ARI,SDN,20210812ARISDN,-31,-5,-0.26,-85,196,-0.66,-4,-0.009,0.03,0.024,0.039,0.021,0.0,-0.23199999999999998,6.25,0.52,1.75,5.5,2.25,5.71,True
20210813,ARI,SDN,20210813ARISDN,-30,-4,-0.249,-76,187,-0.57,-3,-0.003,-0.038,0.052,-0.035,-0.041,0.017,-0.21499999999999997,4.65,0.48,3.1,9.52,1.33,4.16,True
20210814,ARI,SDN,20210814ARISDN,-29,-3,-0.239,-75,186,-0.56,-2,-0.012,-0.022,0.045,-0.01,-0.034,0.018,-0.21199999999999997,0.0,0.4,5.39,16.17,0.0,1.3,True
20210815,ARI,SDN,20210815ARISDN,-28,-2,-0.228,-68,179,-0.5,-1,0.037,0.067,0.08,0.03,0.104,-0.034,-0.19899999999999995,-4.82,-1.56,3.62,-3.8,-7.61,-8.75,False
20210817,ARI,PHI,20210817ARIPHI,-24,-2,-0.206,-37,110,-0.35,0,0.278,0.45,0.361,0.172,0.728,0.655,-0.11199999999999999,8.36,0.57,2.57,13.5,2.57,4.67,True
20210818,ARI,PHI,20210818ARIPHI,-23,-1,-0.196,-36,109,-0.34,1,0.154,0.148,0.14,-0.006,0.302,-0.224,-0.10899999999999999,1.42,0.47,4.27,2.84,0.0,4.36,True
20210819,ARI,PHI,20210819ARIPHI,-22,0,-0.186,-34,107,-0.32,2,0.173,0.273,0.18,0.1,0.446,-0.251,-0.10599999999999998,4.37,0.48,2.66,9.89,1.33,3.9,True
20210830,ARI,SDN,20210830ARISDN,-25,-1,-0.19,-53,191,-0.4,-2,0.01,0.009,0.03,-0.001,0.019,-0.028,-0.17600000000000005,-5.07,-0.97,3.37,-2.54,-1.69,-0.75,False
20210831,ARI,SDN,20210831ARISDN,-26,-2,-0.195,-55,193,-0.41,-3,-0.015,-0.057,-0.008,-0.042,-0.072,-0.012,-0.17800000000000005,0.98,-1.12,0.26,2.94,0.13,-0.22,False
20210901,ARI,SDN,20210901ARISDN,-27,-3,-0.202,-58,196,-0.43,-4,0.008,-0.017,-0.001,-0.025,-0.009,-0.03,-0.18200000000000005,-15.58,-2.31,0.01,-5.88,-3.37,-3.42,True
20210903,ARI,SEA,20210903ARISEA,-26,-3,-0.197,11,130,0.05,0,-0.018,-0.051,-0.002,-0.033,-0.069,0.021,-0.07600000000000001,-0.6,-1.06,0.94,-0.9,1.14,2.43,False
20210904,ARI,SEA,20210904ARISEA,-27,-4,-0.202,10,131,0.04,-1,-0.003,-0.063,0.001,-0.06,-0.066,-0.021,-0.07700000000000001,1.54,0.46,3.86,2.31,0.0,4.13,False
20210905,ARI,SEA,20210905ARISEA,-28,-5,-0.209,7,134,0.02,-2,0.005,0.006,0.019,0.001,0.011,-0.017,-0.08100000000000002,0.43,-0.7,1.58,4.9,-0.72,-1.58,False
20210907,ARI,TEX,20210907ARITEX,-4,10,-0.032,53,92,0.35,0,0.009,0.002,0.013,-0.007,0.011,0.003,-0.014000000000000012,4.57,0.48,4.15,12.88,1.87,4.46,False
20210908,ARI,TEX,20210908ARITEX,-5,9,-0.038,51,94,0.34,-1,0.024,0.013,0.033,-0.011,0.037,-0.017,-0.016000000000000014,1.32,-0.42,-0.54,0.69,0.33,0.26,False
20210920,ARI,ATL,20210920ARIATL,-30,-12,-0.205,-81,223,-0.58,1,0.033,0.043,0.029,0.01,0.076,-0.044,-0.19599999999999995,0,0,0,0,0,0,False
20210921,ARI,ATL,20210921ARIATL,-31,-13,-0.21,-88,230,-0.62,0,-0.032,-0.086,-0.003,-0.054,-0.118,0.039,-0.20299999999999996,1.95,0.31,2.78,9.74,0.28,2.36,False
20210922,ARI,ATL,20210922ARIATL,-32,-14,-0.215,-93,235,-0.65,-1,-0.047,-0.143,-0.008,-0.096,-0.19,0.042,-0.20899999999999996,3.38,0.39,2.09,8.38,0.58,2.78,False
20210923,ARI,ATL,20210923ARIATL,-33,-15,-0.22,-100,242,-0.69,-2,-0.072,-0.258,-0.026,-0.186,-0.33,0.05,-0.21599999999999997,4.26,0.45,2.93,9.54,1.32,4.16,True
20210924,ARI,LAN,20210924ARILAN,-49,-17,-0.321,-135,333,-0.88,-12,-0.082,-0.109,-0.088,-0.027,-0.191,0.097,-0.30200000000000005,-0.96,-1.36,-4.92,-4.33,0.59,0.36,False
20210925,ARI,LAN,20210925ARILAN,-50,-18,-0.325,-137,335,-0.88,-13,-0.074,-0.127,-0.087,-0.053,-0.201,0.087,-0.30300000000000005,4.5,-0.14,1.8,3.6,1.62,2.26,True
20210926,ARI,LAN,20210926ARILAN,-49,-17,-0.316,-132,330,-0.86,-12,-0.076,-0.143,-0.086,-0.067,-0.219,0.099,-0.29600000000000004,9.0,-0.37,4.5,1.35,-1.8,-1.7,False
20211001,ARI,COL,20211001ARICOL,-27,4,-0.173,-87,111,-0.58,-2,-0.069,-0.07,-0.049,-0.001,-0.139,0.085,-0.11599999999999999,-0.82,-0.99,2.04,-6.52,0.89,3.55,False
20211002,ARI,COL,20211002ARICOL,-28,3,-0.179,-89,113,-0.58,-3,-0.087,-0.122,-0.074,-0.035,-0.209,0.109,-0.11699999999999999,-0.88,-1.24,1.85,4.27,0.77,0.88,True
20211003,ARI,COL,20211003ARICOL,-27,4,-0.17,-80,104,-0.52,-2,-0.05,-0.08,-0.016,-0.03,-0.13,0.042,-0.10599999999999998,12.14,0.85,6.75,8.1,4.05,9.4,True
20210411,ATL,PHI,20210411ATLPHI,-1,2,-0.125,-6,-9,-0.76,-1,0.055,0.179,0.075,0.124,0.234,-0.076,0.07099999999999995,0,0,0,0,0,0,False
20210412,ATL,MIA,20210412ATLMIA,2,1,0.222,2,-11,0.22,0,0.306,0.653,0.346,0.347,0.959,0.679,0.18399999999999994,0,0,0,0,0,0,False
20210413,ATL,MIA,20210413ATLMIA,1,0,0.1,0,-9,0.0,-1,0.031,0.135,-0.007,0.104,0.166,-0.027,0.11300000000000004,0,0,0,0,0,0,False
20210414,ATL,MIA,20210414ATLMIA,0,-1,0.0,-6,-3,-0.54,-2,-0.067,-0.13,-0.087,-0.063,-0.197,0.061,-0.032999999999999974,1.5,0.33,1.5,12.0,0.0,0.93,False
20210415,ATL,MIA,20210415ATLMIA,-1,-2,-0.084,-7,-2,-0.58,-3,-0.014,0.121,-0.033,0.135,0.107,0.097,-0.045999999999999985,6.75,0.38,1.69,10.13,3.38,6.29,True
20210423,ATL,ARI,20210423ATLARI,-1,-4,-0.03,-19,-22,-0.76,0,0.015,0.036,0.001,0.021,0.051,-0.012,0.014000000000000012,1.5,-0.21,0.21,3.64,1.5,1.0,True
20210425,ATL,ARI,20210425ATLARI1,0,-3,0.024,-18,-23,-0.67,1,0.027,0.128,0.051,0.101,0.155,-0.024,0.02200000000000002,-2.25,-1.5,-4.5,-20.25,-2.25,-3.35,False
20210425,ATL,ARI,20210425ATLARI2,0,-3,0.024,-18,-23,-0.67,1,0.039,0.075,0.016,0.036,0.114,-0.072,0.02200000000000002,-2.56,-2.03,-7.71,-2.44,1.67,-0.25,False
20210426,ATL,CHN,20210426ATLCHN,-1,2,-0.047,-6,5,-0.28,1,0.23,0.469,0.314,0.239,0.699,0.741,-0.05399999999999999,4.5,0.42,2.25,13.5,0.75,2.18,True
20210427,ATL,CHN,20210427ATLCHN,0,3,0.0,-5,4,-0.23,2,0.068,0.139,0.047,0.071,0.207,-0.082,-0.04099999999999998,6.1,0.52,4.36,11.33,1.74,4.55,True
20210428,ATL,CHN,20210428ATLCHN,1,4,0.043,0,-1,0.0,3,0.089,0.189,0.106,0.1,0.278,-0.125,0.003999999999999948,2.25,0.25,1.5,12.0,1.5,3.1,True
20210429,ATL,CHN,20210429ATLCHN,2,5,0.083,10,-11,0.42,4,0.091,0.195,0.099,0.104,0.286,-0.081,0.08900000000000002,6.75,0.5,4.5,9.0,4.5,9.1,False
20210507,ATL,PHI,20210507ATLPHI,-2,3,-0.047,16,10,0.64,-2,0.025,0.073,0.084,0.048,0.098,-0.05,0.023999999999999966,-0.29,-0.91,1.62,8.48,-0.46,-1.84,False
20210508,ATL,PHI,20210508ATLPHI,-3,2,-0.076,6,20,0.32,-3,-0.064,0.007,-0.019,0.071,-0.057,0.067,-0.04099999999999998,3.64,0.35,3.12,12.46,1.04,2.87,True
20210509,ATL,PHI,20210509ATLPHI,-2,3,-0.044,7,19,0.33,-2,-0.047,0.025,-0.002,0.072,-0.022,0.067,-0.032999999999999974,1.56,0.33,2.08,13.5,1.56,3.04,True
20210511,ATL,TOR,20210511ATLTOR,1,0,0.015,-3,30,-0.23,-3,0.251,0.511,0.336,0.26,0.762,0.721,-0.09900000000000003,9.0,0.71,5.14,7.71,2.57,6.81,False
20210512,ATL,TOR,20210512ATLTOR,0,-1,-0.014,-5,32,-0.27,-4,-0.042,0.092,0.012,0.134,0.05,0.093,-0.10799999999999993,15.75,1.0,4.5,9.0,4.5,10.6,False
20210513,ATL,TOR,20210513ATLTOR,-1,-2,-0.042,-8,35,-0.35,-5,-0.043,0.104,-0.028,0.147,0.061,0.11,-0.12299999999999994,5.4,0.51,3.93,12.77,1.47,3.86,False
20210517,ATL,NYN,20210517ATLNYN,0,2,-0.068,53,65,0.86,0,0.258,0.515,0.344,0.257,0.773,0.709,-0.023999999999999966,7.2,0.6,4.5,7.2,1.8,6.2,False
20210518,ATL,NYN,20210518ATLNYN,-1,1,-0.093,51,67,0.79,-1,0.005,0.189,-0.004,0.184,0.194,0.057,-0.035999999999999976,0,0,0,0,0,0,False
20210519,ATL,NYN,20210519ATLNYN,-2,0,-0.116,50,68,0.75,-2,0.014,0.108,0.032,0.094,0.122,0.018,-0.04099999999999998,5.48,0.54,3.91,12.13,1.17,3.67,True
20210520,ATL,PIT,20210520ATLPIT,4,2,0.084,47,11,1.01,0,0.245,0.496,0.329,0.251,0.741,0.721,0.10100000000000003,10.0,0.48,2.0,9.0,5.0,8.99,False
20210521,ATL,PIT,20210521ATLPIT,3,1,0.06,45,13,0.94,-1,-0.055,-0.018,0.018,0.037,-0.073,0.052,0.08800000000000002,3.86,0.39,3.47,12.73,1.16,3.1,True
20210522,ATL,PIT,20210522ATLPIT,4,2,0.081,64,-6,1.35,0,-0.236,-0.014,-0.175,0.222,-0.25,0.427,0.16699999999999998,6.23,0.54,2.77,8.31,2.08,5.18,True
20210523,ATL,PIT,20210523ATLPIT,5,3,0.1,69,-11,1.42,1,-0.03,0.143,-0.001,0.173,0.113,0.034,0.185,5.06,0.54,3.94,9.56,1.12,4.29,True
20210531,ATL,WAS,20210531ATLWAS,3,5,0.051,58,35,1.09,4,-0.098,0.004,-0.091,0.102,-0.094,0.111,0.05499999999999999,-13.34,-2.29,-3.65,1.16,-1.01,-3.47,True
20210601,ATL,WAS,20210601ATLWAS,4,6,0.07,60,33,1.1,5,-0.062,0.073,-0.064,0.135,0.011,0.103,0.063,3.91,0.48,3.91,7.43,0.78,4.14,False
20210602,ATL,WAS,20210602ATLWAS,3,5,0.05,55,38,0.99,4,-0.062,0.06,-0.062,0.122,-0.002,0.094,0.03999999999999998,7.8,0.47,1.8,10.2,4.2,7.5,False
20210603,ATL,WAS,20210603ATLWAS,2,4,0.03,53,40,0.92,3,-0.007,0.101,-0.012,0.108,0.094,0.036,0.03199999999999997,4.5,0.33,1.5,10.5,1.5,3.43,True
20210604,ATL,LAN,20210604ATLLAN,-7,1,-0.108,-43,49,-0.6,0,-0.02,0.119,-0.052,0.139,0.099,0.086,-0.16100000000000003,-5.93,-1.22,2.76,5.38,-2.68,-4.75,False
20210605,ATL,LAN,20210605ATLLAN,-8,0,-0.123,-47,53,-0.66,-1,-0.002,0.104,-0.051,0.106,0.102,0.1,-0.17000000000000004,4.76,-0.12,1.64,3.71,1.32,1.81,True
20210606,ATL,LAN,20210606ATLLAN,-7,1,-0.104,-45,51,-0.61,0,0.046,0.193,0.04,0.147,0.239,-0.003,-0.16000000000000003,1.72,-0.49,1.05,-4.73,0.67,2.71,True
