Date,Home,Visitor,GameID,WinDiff,HomeAdv,WPctDiff,RunDiff,RPGDiff,H2H,AVG,SLG,OBP,ISO,OPS,ERA,WHIP,BB9,K9,HR9,FIP
20220716,TBA,BAL,20220716TBABAL,0,11,0.033,-15,0.07,2,0.0,-0.002,0.012,-0.002,-0.002,3.99,-0.67,1.22,-0.22,-0.07,0.61
20220717,TBA,BAL,20220717TBABAL,-1,10,0.02,-17,0.04,1,-0.013,-0.03,-0.012,-0.017,-0.043,-0.94,-1.03,-1.34,1.3,-0.17,-0.91
20220729,TBA,CLE,20220729TBACLE,0,7,0.043,-44,-0.11,0,-0.012,0.005,0.005,0.017,-0.007,-1.13,-0.79,-0.11,0.37,0.33,0.3
20220730,TBA,CLE,20220730TBACLE,-1,6,0.032,-47,-0.14,-1,-0.029,-0.031,-0.01,-0.002,-0.06,-0.39,-0.89,-0.96,1.35,-0.19,-0.82
20220731,TBA,CLE,20220731TBACLE,0,7,0.043,-45,-0.12,0,-0.013,0.015,0.003,0.028,0.002,-3.66,-1.14,-2.66,4.28,-0.59,-3.01
20220802,TBA,TOR,20220802TBATOR,27,10,0.059,152,-0.77,1,-0.042,-0.029,-0.023,0.013,-0.071,0.43,-0.76,0.55,-2.79,0.36,1.45
20220803,TBA,TOR,20220803TBATOR,26,9,0.042,150,-0.77,0,-0.044,-0.042,-0.025,0.002,-0.086,-3.48,-1.69,-5.0,1.15,-0.2,-2.47
20220812,TBA,BAL,20220812TBABAL,-2,12,-0.004,-17,-0.05,0,-0.01,-0.03,0.007,-0.02,-0.04,-1.23,-1.05,-1.62,-0.71,-0.46,-0.81
20220813,TBA,BAL,20220813TBABAL,-3,11,-0.013,-24,-0.11,-1,-0.011,-0.042,-0.002,-0.031,-0.053,2.3,0.28,1.63,11.2,1.04,2.7
20220814,TBA,BAL,20220814TBABAL,-2,12,-0.004,-18,-0.05,0,-0.009,-0.031,0.002,-0.022,-0.04,-1.82,-1.09,-0.88,0.63,-0.64,-1.39
20220818,TBA,KCA,20220818TBAKCA,12,19,0.131,4,0.22,-1,-0.023,-0.03,0.001,-0.007,-0.053,5.16,-0.04,2.12,-8.54,0.66,3.93
20220819,TBA,KCA,20220819TBAKCA,13,20,0.139,10,0.27,0,-0.014,-0.013,-0.005,0.001,-0.027,-0.96,-0.82,-0.39,1.7,-0.13,-0.86
20220820,TBA,KCA,20220820TBAKCA,12,19,0.128,9,0.26,-1,-0.001,-0.017,0.01,-0.016,-0.018,-3.05,-1.35,-3.0,-0.45,-0.6,-1.67
20220821,TBA,KCA,20220821TBAKCA,13,20,0.136,12,0.29,0,0.009,0.001,0.012,-0.008,0.01,0.61,-0.86,0.9,2.69,-0.33,-0.5
20220822,TBA,ANA,20220822TBAANA,9,13,0.094,29,0.36,-1,0.017,0.01,0.028,-0.007,0.027,-4.3,-1.39,-4.83,4.42,0.25,-2.35
20220823,TBA,ANA,20220823TBAANA,10,14,0.102,30,0.37,0,-0.031,-0.057,-0.036,-0.026,-0.088,0.18,-0.88,-2.03,-0.51,-0.12,-0.65
20220824,TBA,ANA,20220824TBAANA,11,15,0.109,40,0.45,1,-0.028,-0.042,-0.031,-0.014,-0.07,-2.92,-1.03,-0.92,3.21,-1.1,-2.77
20220825,TBA,ANA,20220825TBAANA,12,16,0.117,41,0.46,2,-0.029,-0.013,-0.039,0.016,-0.042,-0.67,-1.08,-2.13,-1.71,0.14,-0.17
20220902,TBA,NYA,20220902TBANYA,-7,12,-0.034,-94,-0.58,-3,0.0,-0.005,-0.001,-0.005,-0.005,-0.47,-0.74,0.15,3.07,-0.12,-1.09
20220903,TBA,NYA,20220903TBANYA,-6,13,-0.025,-85,-0.5,-2,0.014,-0.029,-0.001,-0.043,-0.015,0.99,-0.96,-3.22,-0.65,0.71,0.22
20220904,TBA,NYA,20220904TBANYA,-5,14,-0.017,-84,-0.49,-1,0.006,-0.005,-0.001,-0.011,0.001,0.83,-0.76,-0.43,0.62,0.02,-0.18
20220905,TBA,BOS,20220905TBABOS,7,16,0.065,-45,-0.29,5,-0.014,-0.028,-0.013,-0.014,-0.042,1.59,-0.42,1.7,-2.78,0.25,1.65
20220906,TBA,BOS,20220906TBABOS,8,17,0.073,-44,-0.28,6,-0.005,-0.019,-0.001,-0.014,-0.024,-3.33,-0.92,0.88,0.32,-1.13,-1.08
20220907,TBA,BOS,20220907TBABOS,9,18,0.08,-40,-0.25,7,-0.008,-0.012,0.003,-0.004,-0.02,-2.04,-0.99,-1.05,0.92,-0.4,-1.23
20220916,TBA,TEX,20220916TBATEX,41,15,0.102,225,-0.43,0,-0.012,-0.031,-0.004,-0.019,-0.043,1.6,-0.78,-1.57,0.83,0.56,0.31
20220917,TBA,TEX,20220917TBATEX,40,14,0.091,224,-0.43,-1,-0.016,-0.053,-0.011,-0.037,-0.069,0.85,-0.75,-1.31,0.11,0.38,0.14
20220918,TBA,TEX,20220918TBATEX,41,15,0.1,228,-0.37,0,-0.008,-0.044,0.009,-0.036,-0.052,-1.19,-0.86,-1.85,2.4,-0.09,-1.65
20220919,TBA,HOU,20220919TBAHOU,-11,13,-0.084,-44,-0.34,0,0.003,-0.026,-0.005,-0.029,-0.023,-1.88,-0.86,-1.16,-0.62,-0.71,-1.19
